,label,text
5553,1, sahi hai in mullo ki desbhakto se phatti hai khud to jihadi hote hain inka dil to porkistan me rehta hai
5555,1, dont behave like a pakistani jihadi behave like indian.
5557,0,puppet masters outoftouch establishment feigns shock at defencesecretary gavinwilliamsons kill uk jihadixexxa 
5559,0, do not trust a word the jihadi panderer nyc mayor bill dhimmi deblasio says about todays terror attack in manhattan a bangxexxa
5561,0, apparently within hours of a jihadi homicide bomber failing in nyc is now lecturing americans about theirxexxa
5563,0,har raat iska yahi kaam hai
5565,0,dekh tera dost aa gaya
5567,0,yeh dekho ek aur aa gaya
5569,0,rahul gandhi pm hahaha sapna acha hai
5571,0,ab main modi bhakt hoon hahaah
5573,0,modi hi jeet gaya hhahah
5575,0,kya zarurat hai iski sab modi ko gaali mat do
5577,0,har har mahadev all hail god is great
5579,0,jab dekho rona rona and rona crying all day
5581,0,fir hum kya kar sakte hain
5583,0,sab mar jayenge bas main zinda rahunga kon hai yeh pagal 
5585,0,iska koi kuch nahin kar sakta
5587,0,delhi se hun main 
5589,0,chal bhaag yahan se
5591,0,kya pagal aadmi hai idiot monster
5593,0,bjp will win jai ram modi bhagwan
5595,0,kya karna hai ab bol
5597,0,sab mar jayenge bas main zinda rahunga
5599,0,itna maar khayega man why don’t you understand
5601,0, im amazed at how with that face forget about intellectfrom where does he gets this confidencxexxa 
5603,0, aray do lover ko road pe chor dega toh kya would entertaining hogaya kxexxa 
5605,0,bhaisahab aap kya karoge galliya doge jyada see jyada block karoge yaa ho jaoge xfxfxax.naap ka garam dimag aap ki chutxexxa 
5607,0, what a tweet tanmay...cant stop xfxfxx myslf.. modi..a big big. fkn ashl... srsly.. i mean wh hs dng.. aubh uthkxexxa
5609,0, jacakals howl as a routine not becausexexxa 
5611,1, namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa hai.
5615,1, namaste bhai sahih muslim padh raha tha maja aagaya phattehaal chutiyapa hai.
5617,0, how u doing a rally without permission..? answer me first.. lanka ravan all are dsnt exits. show somexexxa 
5619,0,college nahin gaya kya kabhi
5621,0, neech ravish jhopdi main rehta hai bailgadi main chalta hai pager use karta haixexxa 
5623,0, pura life hindu muslim christan kaxexxa 
5627,0, to tumhare maniro k pandit kyu nhu talent dekh kar lete hai sxexxa 
5629,0, kya baat hai bhai kafi kalabaaj hoxexxa 
5631,0, or dusre desh vxexxa 
5633,0,ever happened? xfxfxaxaxfxfxxxfxfxx nnyoutube blog fire aunty entertainment nfacebook/instagram/twitter blog fire auntyxexxa 
5635,0, bhai jaan bjp aur rss ke admi hai fasi dene nahi dega musalman hota to fxexxa 
5637,0, thank you for enlightening me... hindu raja very good ...musalman raja very bad
5639,0,pulkistantv exclusivenmusalman tingu is playing hindu megastar krishna in mahabharata. in response to that nowxexxa 
5641,0, jiska na koi dharm na koi zat..kya hindu kya musalman ..sab milke is ghrin kam ko pur jor birodh karna chahiye..
5643,0,in roman shukr hai ki hum hindu hain warna musalman hote to her roz ye saabit karna padta ki main musalman hoon.xexxa 
5645,0, nobody knows about the actual way of worship of the complete god not even the hindu guru kaazi hazrat muhammad ram krixexxa
5647,1,aur mae tamam hindu sahngtan ko ye cetwoni detha hu ke ham musalman ki maa bahene ke saat aur hamre bahiyo ke saatxexxa 
5649,0, ek mahina ho chukka hai bandd hai hum par muttonndaawaton me kha rahe hain bhindiyan ahlxexxa
5651,0, sab aadmi hindu nahi hain sab hindu aadmi nahi hain. sab aadmi musxexxa 
5653,0, read kar dhyan se rss ka matlab anti muslim or anti religion nahi hai........rashtriya swamsewak sanxexxa 
5655,1, mujhe to comments dekh k ye lag raha hai ki musalman ka khoon khoon hai aur hindu ka khoon lizol xexxa 
5657,0,na geeta buri na quran buranna hindu bura na musalman buranna khuda bura na bhagwan buranbhaije me jo ghusa he woh shaitan bura
5659,1, shame on musalman zahra wasim k usne hindu molester ko khatre me daal diya.
5661,1,hello friends.. tea bechnevala p.m. ab gujarat m hindumusalman k name par danga karevana but gujarat ki janeta apexexxa 
5665,0, didi tou hum keya karyn musalman hindu lerki se bacha faida ker tou thexexxa 
5667,0,na hum hindu na musalman sabse pehle hai hum insaan
5669,0,aaj ke jamane main hum log dekh rahe hai ki neta log apne fayde ke liye logo ko lada rahe hai hindu musalman ko ladxexxa 
5671,0,manmohansingh..hum hindu musalman k ekta ko tod nhi pa rhe to ab pm pakistan ka naam lekar hme todane ki koshishxexxa 
5673,0,sanchit kuch manners sekh le apne baap se
5675,0, woh tum muhajiron se poocho main muhajir nahi hoon .. aur bahut sare muhajirxexxa 
5677,0, ap jeet rahe to gujarat model pe bat keyo nahi karte jo kabhi afghanistan kabhi pakisxexxa 
5679,0, jignesh bhai aap aage bado. musalmanhindu dalits sab aapke saath hai. hinduthwa fascist ko kujli ho rahxexxa
5681,1, hindu atankwadi hota to desh me ak bhi musalman na hota
5683,1, swami ji hindu main koi nahi mila jo musalman damad le aye....... besharam
5685,1, yah.... musalman hai... koi.... dawood hindu ko maarxexxa
5687,0, na bhai kyuki main hindu or tu musalman.xfxfxxxfxfxx
5689,0, bhai ap dusro ko dekhngee to shyd sahi nai bn payngee.... ham secular banexexxa 
5691,0, ek mahina ho chukka hai bandd hai hum par muttonndaawaton me kha rahe hain bhindixexxa 
5693,0, hindu musalman to bola hi nahi poor fellow
5695,0, in roman shukr hai ki hum hindu hain warna musalman hote to her roz ye saabit karna padta ki main musalman hoon. mujhe hexexxa
5697,0, manish sharmanindia got independent not only by hindu but also by all religion cast creed so we r first indian notxexxa
5699,0, bhid jb jut nhi rhi ha aur hindu musalman mandir masjid nhi chl rha ha to naya stunt krna pada firxexxa 
5701,0,na hum hindu na hum musalman sabse pehle hai hum insaan. 
5703,0,har political party ka pet bhar rha hai hindumusalman ka issue bnakar aur hmare kitane hindumusalman bhai hai jo bhooke hai..
5705,0, hindu musalman fir suru gujarati he hum sab samaj chuke he
5707,0, hindu musalman ki rajniti mat karo
5709,1, musalman hypocrite hai woh duniya janti hai me bhi manta hu kyunki % terrorist comes frxexxa 
5711,0,hum na hindu na musalman sikh na isaayi heinnjama mazhab ka utaren to sabhi bhai hein 
5713,1,aap sadhi ko malum hai ki ek hram ki olad jo hea modi ko pure des ka bap bta rha hai to esko kyo desdarohi nahi khaxexxa 
5715,1, kiyon koi hindu musalman ko koi musalman hindu ko marega..???uparwale ne islixexxa 
5717,0, hardik patel tum kaun se darm se honhindu ya musalmannmujhe to dono me daut lag rha h
5719,0, ku ki musalmanoon bhaioon ne nhin rahengey to hinduoon k khilap bjadkayega kun?? merexexxa 
5721,0, bhai ap age bhadthey raho dhalith hindu musalman secular log ekattahothey bjp ko or paid media ko dar suru hogaya
5723,0, ek musalman kashmiri kali hina jo bala ki khoobsurat h uske sache dost bb m do hindu braxexxa
5725,0, yes i am a christian during xmas. musalman during eid. hindxexxa 
5728,0, kangrsh to thik darbari kya hainnye communal kon hainninsan ko hixexxa 
5730,0, jignesh bhai aap aage bado. musalmanhindu dalits sab aapke saath hai. hinduthwa fascist ko kujlixexxa 
5732,0, apraadhi apraadhi hota he medam ji hindu musalman nahi
5734,0, phir wahi baseless baat. news channel ya political leaders se reality maloom nahi hotixexxa 
5736,0, bilkul sahi bola hr ek shaks ye sochne lgjaye to wo insan bn jayenna hindu mrta h na musalxexxa
5738,0, jignesh bhai aap aage bado. musalmanhindu dalits sab aapke saath hai. hinduthwa fascist ko kujlixexxa 
5740,0, ha bilkul lekin inko to hindu bhi banna hai aur musalman to hai hi ye dharam ki rajnity karani hai lekinxexxa 
5742,0, bjp ka agenda kabhi vikas raha hi nai hamesa hindu musalman ram mandir or hindu dharm ko bechxexxa 
5744,0,bjb sarkar ne is desh me siwaye hindu musalman ko ladwane ke ilawa kuch nahi kiyavikas ka to namo nishan bhi nahixexxa 
5746,0, aap hindu ho ya musalman hamare bhai ho bro.. and apne such kaha hum kch b bat krein toh mxexxa 
5748,0, actually mms spoke a lot. about finance economics science. of course never about hindu musalman kabristan shamshan etc.xexxa
5750,0,rahulhatemodibrigade..bjp ab har gandi step ko apnayenge jeetane k liye..pata nhi inko kyu acha lgta hai hindu muxexxa 
5752,0, nis bsf ke jawan ko suspend kiya jae nye hindu musalman me rajniti kar rha h ninko desh ki rksha ke lyexexxa 
5754,0, wo hindu musalman aur tum patel k naam pe vote mang rha...ndifference kya hai 
5756,0, manmohan singhxexxs speeches are in archive. you can listen. though they are about finance economics education science and notxexxa
5758,0, achha smacities bani kya???? kaha se badla desh? salaaxexxa 
5760,1, journalists like arnab goswami have a role to play in the murder of afrazul. these journalists spread poisonous lies about lxexxa
5762,1,love jihad tamilnadu style. in north it is communal in south.n it is caste. which is better? 
5764,1,i liked a video ajaz khans angry reaction on rajasthan love jihad murder case love jihad ke naam
5766,0, sab chalta hai islam main 
5768,0, double identity hai yu
5770,0, china has no division it is monolithic society but majority is engaged here to score with its minority on mxexxa 
5772,0, you are talking as if you have written dozens of opeds on rss workers being killed victims of lovexexxa 
5774,0, liar hain yeh sab
5776,1, the perils of reverse love jihad
5778,0, talk about awareness and population control we ban condom ads. talk about security and safer environmentxexxa 
5780,0, if legal its frankly a nobrainer move. have your little jihad. but everything you love is getting sent back to the helxexxa
5782,0,pagal hai kya bol raha hai 
5784,0,daaru mat pike tweet kar 
5786,0, sos please help. minor girl xexxctanvi sachdevaxexxd height ft.xexxd age yrs who is daughter of a close friend kidnapped under polxexxa
5788,0, our politicians and their followers get hot under the collar over mani shankar aiyars deplorable neech remark. butxexxa
5790,0, aisa mat bol bhai. jo kaam koi nahi kar sakta vo sirf agarkar karta hain. century in lordsn. fastest fiftyn. reversxexxa
5792,0, in kerala junior football team vice captain jithu mohan was doused with petrol and set on died after two daysalxexxa
5794,1, heena talreja was murdered by her husband adnan khan and gangraped by his friendsndint they say that love jihad is a mythxexxa
5796,0, hei kriratna our politicians n their followers get hot under d collar overxexxa
5798,1,muslims are being oppressed on the basis of love jihad
5800,0, crash landing of a doctor into love jihad
5802,0, secular ie reports rajasthan killing seems love triangle not love jihad. gauri lankesh murder seems heading towards suparxexxa
5804,0,dekh yeh kya ho raha hai
5806,1,md. afrajul a migrant construction labour brutally killed with fake allegations of love jihad by hindutva fundaxexxa 
5808,0,will u marry me mam according to love jihad but i am not the age of your. soxfxfxax 
5810,1, love jihad in up airfox entertainment via 
5812,0, it will be easy to remind the pm that the xexxblue whalexexx moment for india started the day he took over as the pm of india.xexxa
5814,0,sab dekhte hain bolna kuch mat
5816,0,for all those fighting for selfdetermination lovefearlessly as in mughaleazam falling in love happens it is nxexxa 
5818,0,they butchered my father like an animal says daughter of muslim labourer who was hacked and burnt alive 
5820,0, a man burnt alive allegedly for committing love jihad in rajasthans rajsamand. the attacker filmed the act which was laterxexxa
5822,1, congrats for continuing love jihad marriage which is being certified by rss / bjp
5824,1,ji this is one kind of love jihad by vck thirumavalavan goons 
5826,0, former cji lodha sounds the bells on the alarming state of human rights in the country where people are being killed regularxexxa
5828,1, who said bjp doesnt have a manifesto for gujarat?nit isnn. dadhitopin. shehzadan. aurangzebn. babarn. love jihadnxexxa
5830,0,i liked a video ki panchayat rajasthan xexaxaexexaxxexax xexaxbxexaxxexax xexaxaxexaxbxexaxbfxexaxxexaxaxexaxxexax love jihad
5832,1, another girl gangraped by a lovejihadi and his friends. the man salman used a fake identity rajesh to trap the hindxexxa
5834,1,i added a video to a playlist love jihad in up airfox entertainment
5836,1, shahnavaj ji love jihad bale nhi h kya ?????
5838,0, well said but its applicable to killings in the name of love jihad too i wish similar judgement for txexxa 
5840,1, jaise aap kisi bhi mudde me love jihad le aate ho. waise hi.
5842,1, ur love jihad..wards kashmir
5844,0, bhaijaan mein itne din se dekh raha hu kahi par bhi apka koi bayan nahi hai rajsamand mein love jxexxa 
5846,0, no tweets yet by trump regarding the times square bomb..one about the xexxfailing cnnxexx so priorities are clear. just like inxexxa
5848,0, xexxdo we really value human rightsxexx asks former cji rm lodha citing cow vigilantism xexxlove jihadxexxn htxexxa
5850,1, shocking another muslim burnt alive in rajasthan. these ghastly murders in the name of gauraksha 
5852,1, this is the consequence of love jihad. make your daughter alert. 
5854,1, saffron cyber army yelling about neech as they should but when a socalled hindutva warrior hacks a man to death with axexxa
5856,0,retweet mat kar post ko
5858,1,true love jihad
5860,0, rahul kanwal exposes rahul kanwal covering up love jihad.nndonxexxt miss it. 
5862,1,bravo a indian bsf officernhe is supporting murderersnwho he killed a human in name of love jihad at rajasthan n
5864,0, depends what is his stand on ayodhyaxian conversionslove jihad.. i can tell you moxexxa 
5866,0,those who kill people in the name love jihad government should punish strictly irrespective of religion and caste.xexxa 
5868,0,sagar tu chup rahe pitega 
5870,0, will any news channel english hindiall regional languages question the prime minister of india about so called love jixexxa
5872,1, md. afrajul a migrant construction labour brutally killed with fake allegations of love jihad by hindutva fundamentalists ixexxa
5874,0,paki should stay there hum aa gaye toh maarenge
5876,1, yes its true ... many pakis made indian girls and boys name id in twitter and facebook... and thexexxa 
5878,1, just so u knw here i was supporting a muslim who was being accused of love jxexxa 
5880,0, man hacks labourer burns him. my yesterdays cartoon for ndetails xexxa
5882,1, peaceful afrazul was angry because fascist sambhu dared to rescue a victim of love jihad from liberated land of malda. peacxexxa
5884,1, never in history india has been so regressive. only bigots bjp politicians can practice love jihad.xexxa
5886,0,kya pagal aadmi hai yeh
5888,0, sos please help. minor girl xexxctanvi sachdevaxexxd height ft.xexxd age yrs kidnapped under police station sahibaxexxa
5890,0, a girl from haridwar was trapped by a married muslim man from muzaffarnagar pretending to be a hindu. when girl found out sxexxa
5892,0, . we talk about awareness and population control we ban condom ads. n. we talk about security and safer environment forxexxa
5894,1, xfxfxxxexxbcxefxbxfxfxfxxacxfxfxxa germany such guys are sent to merkelland to do sex jihad its called in arabic jihad alnikah. this stupid gexexxa
5896,0, talk about awareness and population control we ban condom ads. talk about security and safer environment for womenxexxa
5898,0, interesting to note that even when points out that the pm is silent on issues like the rajasthan love jihad shxexxa
5900,0, muslim labourer in rajasthan hacked and burnt to death killer records crime and sends lovejihad warning nwatch newstoxexxa
5902,0, what kind of a sick mind you have that you think in such a communal mxexxa 
5904,0, shame on us there should be other way to stop love jihad...this is really very bad
5906,0, mr in the case of 
5908,0, sir love jihaad to aur bantaa hai xfxfxxxfxfxxxfxfxxxfxfxxxfxfxxnn happybirthdaydilipkumar 
5910,0, i dont know about islaam because i m axexxa 
5912,0, it was great witnessing you at jashnerekhta and your love jihaad explaination smashing conservatxexxa 
5914,1, namste raam raam sab hua kyu bataye kyunki love jihaad ho raha hai isliye na ho raha hai toh isxexxa 
5916,1,when sagarize ghatge does it for zahir khan it is loving jihad pnwhen hadiya does it its love jihaad. noksaar
5918,0, love jihaad ?? xfxfxxxfxfxxxfxfxxxfxfxxxfxfxx
5920,0, all reports point to facts killing was motivated by perxexxa 
5922,0,mera bharat mahan pls can v come out of india pakistan mandir masjid shamshaan kabristhan mera baap tera baap stxexxa 
5924,0,love is blind mere dost hahaha
5926,0, due to xexxlove jihaadxexx or lovetriangle that person was murdered and you are rewarding his family with moneyxexxa
5928,0,love jihaad rajasthan humanity killer via lovejehad lovejehadcase 
